ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
0,0,0,0,1,-120.83,35.36,28,4323,886.0,1650,705,2.7266,266800
0,0,0,0,1,-120.84,35.35,27,2863,711.0,930,533,2.6205,221100
0,0,0,0,1,-120.84,35.37,34,3279,714.0,1397,646,2.5552,200000
0,0,0,0,1,-120.89,35.37,29,2046,588.0,846,410,1.65,227300
0,0,0,0,1,-120.84,35.33,15,3276,670.0,1520,613,3.6412,207800
0,0,0,0,1,-120.83,35.33,14,4155,787.0,2112,755,4.4766,192700
0,0,0,0,1,-120.82,35.32,12,3522,683.0,1780,662,3.3958,215800
0,0,0,0,1,-120.83,35.32,11,3252,701.0,1814,660,3.2226,183200
0,0,0,0,1,-120.84,35.32,15,2419,538.0,1279,522,3.4762,189600
0,0,0,0,1,-120.9,35.33,16,1576,287.0,595,262,3.588,266300
0,0,0,0,1,-120.84,35.32,17,4197,802.0,1656,732,3.526,183900
0,0,0,0,1,-120.84,35.31,23,3100,603.0,1515,609,2.8493,196100
0,0,0,0,1,-120.84,35.3,15,2062,327.0,781,316,4.9359,317700
0,0,0,0,1,-120.82,35.31,16,3924,699.0,1325,638,2.5172,293900
0,0,0,0,1,-120.8,35.33,20,2200,393.0,996,365,3.587,330000
0,0,0,0,1,-121.1,35.6,20,3389,704.0,1309,520,3.2112,204500
0,0,0,0,1,-120.65,35.29,36,1940,315.0,850,298,3.1818,249600
0,0,0,0,1,-120.66,35.29,23,1932,487.0,1380,472,1.9647,253600
0,0,0,0,1,-120.66,35.29,16,2272,629.0,1689,649,1.7031,195000
0,0,0,0,1,-120.67,35.3,19,1540,715.0,1799,635,0.7025,500001
0,0,0,0,1,-120.65,35.32,20,626,212.0,3574,261,1.0298,300000
0,0,0,0,1,-120.62,35.28,28,3952,592.0,1469,571,6.3144,328800
0,0,0,0,1,-120.65,35.29,29,1785,481.0,1344,472,1.4492,222900
0,0,0,0,1,-120.65,35.28,32,896,240.0,548,231,2.5455,165900
0,0,0,0,1,-120.65,35.27,27,2034,341.0,768,316,4.2411,258900
0,0,0,0,1,-120.65,35.27,15,2365,538.0,1446,490,2.5129,225900
0,0,0,0,1,-120.64,35.26,21,3298,716.0,1862,687,2.1507,221500
0,0,0,0,1,-120.63,35.27,23,1630,253.0,704,263,5.156,251300
0,0,0,0,1,-120.66,35.29,39,2163,652.0,1153,599,2.084,233300
0,0,0,0,1,-120.66,35.28,31,2773,844.0,1358,794,1.4036,209600
0,0,0,0,1,-120.66,35.28,46,2054,502.0,1170,494,2.1786,206300
0,0,0,0,1,-120.65,35.27,52,2254,642.0,1237,590,2.6208,227100
0,0,0,0,1,-120.66,35.27,46,2217,544.0,1107,527,2.8009,192600
0,0,0,0,1,-120.66,35.27,33,1664,455.0,1077,461,1.6875,174200
0,0,0,0,1,-120.66,35.27,17,2719,589.0,1386,570,3.7337,208200
0,0,0,0,1,-120.66,35.26,15,5540,1319.0,2383,1165,2.2656,226200
0,0,0,0,1,-120.67,35.3,32,4202,986.0,2309,956,2.2165,231700
0,0,0,0,1,-120.7,35.31,24,3504,521.0,1490,506,4.6719,337000
0,0,0,0,1,-120.68,35.29,37,1354,293.0,753,290,3.25,225000
0,0,0,0,1,-120.69,35.28,26,4225,886.0,1795,704,2.2847,247000
0,0,0,0,1,-120.67,35.29,44,2236,411.0,1036,437,3.0833,219300
0,0,0,0,1,-120.69,35.26,20,1248,231.0,722,225,4.625,221800
0,0,0,0,1,-120.7,35.28,14,3768,682.0,1884,664,4.6071,239900
0,0,0,0,1,-120.71,35.27,9,2568,421.0,1149,398,5.4287,331600
0,0,0,0,1,-120.68,35.26,26,1704,315.0,918,310,3.2464,208000
0,0,0,0,1,-120.69,35.25,15,4210,899.0,1933,867,2.794,262500
0,0,0,0,1,-120.7,35.32,46,118,17.0,6532,13,4.2639,350000
0,0,0,0,1,-120.68,35.25,16,4208,897.0,1634,806,2.2868,233700
0,0,0,0,1,-120.69,35.34,16,164,30.0,542,32,1.6563,42500
0,0,0,0,1,-120.81,35.19,14,3414,802.0,1236,632,3.7635,336200
0,0,0,0,1,-120.66,35.2,13,5138,713.0,1838,645,5.9676,380000
0,0,0,0,1,-120.7,35.14,17,5805,1097.0,1919,932,3.5352,357800
0,0,0,0,1,-120.68,35.14,34,3100,617.0,1155,542,3.0938,245900
1,0,0,0,0,-120.64,35.15,7,7922,1442.0,2863,1197,4.849,275000
1,0,0,0,0,-120.59,35.13,8,6638,1054.0,2710,966,4.6776,295500
1,0,0,0,0,-120.56,35.13,15,5818,924.0,2324,845,4.4033,267600
1,0,0,0,0,-120.56,35.07,14,6788,1216.0,2866,1036,3.3603,280200
1,0,0,0,0,-120.5,35.03,10,10463,1756.0,4660,1715,3.5682,277300
1,0,0,0,0,-120.64,35.46,6,5876,1406.0,2877,1304,2.5437,146400
1,0,0,0,0,-120.76,35.52,7,9613,1666.0,4487,1653,3.6667,250600
1,0,0,0,0,-120.65,35.41,15,6725,1111.0,3139,1029,4.1875,261600
0,0,0,1,0,-122.4,37.68,36,3595,815.0,1649,755,3.3816,253400
0,0,0,1,0,-122.4,37.68,41,2267,486.0,1045,459,4.1146,272200
0,0,0,1,0,-122.32,37.69,48,592,122.0,340,143,5.966,315200
0,0,0,1,0,-122.41,37.7,23,1817,400.0,1376,382,2.4113,214200
0,0,0,1,0,-122.42,37.71,44,2080,489.0,1781,478,3.6827,215300
0,0,0,1,0,-122.43,37.71,24,4299,857.0,2249,788,4.6098,290400
0,0,0,1,0,-122.43,37.7,19,1733,354.0,959,348,4.7708,281700
0,0,0,0,1,-122.44,37.7,6,3523,664.0,1705,608,4.9318,258100
0,0,0,0,1,-122.45,37.7,46,2193,499.0,1814,489,4.0125,230100
0,0,0,0,1,-122.45,37.71,50,1441,283.0,1159,286,4.5417,233700
0,0,0,0,1,-122.45,37.71,49,2244,442.0,1948,423,4.7639,251500
0,0,0,0,1,-122.45,37.7,16,6457,1336.0,4375,1231,5.1788,267000
0,0,0,0,1,-122.46,37.7,37,1028,275.0,904,261,3.5035,238600
0,0,0,0,1,-122.46,37.69,35,1983,385.0,1577,414,4.0833,266700
0,0,0,0,1,-122.46,37.7,37,3029,738.0,2436,700,3.3214,243200
0,0,0,0,1,-122.47,37.7,45,3290,693.0,2466,666,3.6588,238600
0,0,0,0,1,-122.46,37.71,44,364,102.0,339,98,2.483,214300
0,0,0,0,1,-122.46,37.71,45,1799,394.0,1436,389,3.65,239900
0,0,0,0,1,-122.46,37.7,42,876,216.0,713,203,3.84,235900
0,0,0,0,1,-122.47,37.7,44,2034,423.0,1491,373,4.5341,236500
0,0,0,0,1,-122.47,37.71,37,1046,251.0,822,239,3.5,224400
0,0,0,0,1,-122.46,37.71,39,2076,482.0,1738,445,3.1958,232100
0,0,0,0,1,-122.48,37.7,33,4167,1398.0,2923,1314,3.049,307000
0,0,0,0,1,-122.48,37.71,39,3615,632.0,1571,615,5.1149,314200
0,0,0,0,1,-122.48,37.71,29,1048,150.0,455,152,6.1278,417600
0,0,0,0,1,-122.54,37.7,36,3988,732.0,1793,708,4.2472,292500
0,0,0,0,1,-122.49,37.67,35,5275,903.0,2892,842,4.6771,266400
0,0,0,0,1,-122.49,37.68,35,2405,461.0,1583,471,5.0659,238000
0,0,0,0,1,-122.49,37.67,29,3795,675.0,2494,696,5.2848,260300
0,0,0,0,1,-122.49,37.7,36,1946,340.0,828,313,5.2811,287700
0,0,0,0,1,-122.49,37.69,36,1344,258.0,782,265,4.5,275600
0,0,0,0,1,-122.48,37.69,33,2347,512.0,1259,481,3.4492,264300
0,0,0,0,1,-122.49,37.69,35,2644,456.0,1465,430,4.9375,277000
0,0,0,0,1,-122.49,37.69,35,2576,443.0,1273,433,4.7391,272800
0,0,0,0,1,-122.47,37.7,47,737,126.0,370,136,3.775,281300
0,0,0,0,1,-122.47,37.69,27,2447,720.0,2104,657,3.449,239100
0,0,0,0,1,-122.47,37.69,30,837,213.0,606,199,4.875,258800
0,0,0,0,1,-122.48,37.69,42,2993,512.0,1594,546,4.4821,252400
0,0,0,0,1,-122.48,37.69,43,2661,455.0,1384,456,4.2421,257500
0,0,0,0,1,-122.46,37.69,26,4302,1125.0,3320,1100,3.4375,277700
0,0,0,0,1,-122.46,37.68,23,2812,769.0,1983,681,2.9413,229400
0,0,0,0,1,-122.47,37.69,35,1720,421.0,1452,425,3.5909,256100
0,0,0,0,1,-122.47,37.69,34,1954,357.0,1130,367,4.6447,304500
0,0,0,0,1,-122.47,37.68,31,4077,777.0,2544,738,4.5337,306700
0,0,0,0,1,-122.48,37.68,31,3506,653.0,2296,645,5.5647,268700
0,0,0,0,1,-122.48,37.67,15,2897,728.0,2340,720,3.3906,303700
0,0,0,0,1,-122.48,37.67,31,2609,433.0,1746,464,5.1054,294500
0,0,0,0,1,-122.49,37.68,34,3718,676.0,2510,632,5.3311,270800
0,0,0,0,1,-122.48,37.67,14,3395,1059.0,2258,945,2.964,319700
0,0,0,0,1,-122.45,37.69,17,2359,501.0,884,504,3.0625,87500
0,0,0,0,1,-122.45,37.67,35,491,98.0,274,97,4.4286,238600
0,0,0,0,1,-122.47,37.67,20,5689,992.0,3752,1002,5.5845,304300
0,0,0,0,1,-122.47,37.66,18,4172,806.0,3226,790,5.7535,297900
0,0,0,0,1,-122.46,37.67,16,3372,1101.0,2049,1021,4.1303,146500
0,0,0,0,1,-122.46,37.66,15,6082,1284.0,3861,1198,5.4221,284700
0,0,0,0,1,-122.46,37.65,21,2751,502.0,2027,491,5.2573,322900
0,0,0,0,1,-122.45,37.67,36,1664,326.0,963,322,4.7813,246400
0,0,0,0,1,-122.45,37.66,35,2738,509.0,1545,493,5.3446,263300
0,0,0,0,1,-122.46,37.66,36,2535,451.0,1390,436,5.3398,260900
0,0,0,0,1,-122.45,37.66,36,5456,926.0,2761,916,4.7755,280700
0,0,0,0,1,-122.44,37.65,38,5277,1008.0,2695,997,3.9722,276200
0,0,0,0,1,-122.43,37.66,29,3541,786.0,2259,770,4.3039,278400
0,0,0,0,1,-122.44,37.66,21,5108,1510.0,3288,1405,3.1927,252600
0,0,0,0,1,-122.44,37.66,36,1447,276.0,799,275,4.7639,265600
0,0,0,0,1,-122.44,37.67,35,1814,365.0,1025,384,4.425,268400
0,0,0,0,1,-122.42,37.67,42,2274,429.0,1255,397,5.1205,226300
0,0,0,0,1,-122.41,37.66,37,2155,446.0,1255,428,3.8438,250700
0,0,0,0,1,-122.42,37.66,41,2189,414.0,1063,409,4.7361,302600
0,0,0,0,1,-122.42,37.66,28,3520,672.0,1746,602,4.9236,273500
0,0,0,0,1,-122.42,37.66,36,725,121.0,335,140,4.125,327600
0,0,0,0,1,-122.41,37.66,32,1385,356.0,1096,353,4.475,246700
0,0,0,0,1,-122.41,37.66,34,1075,318.0,906,294,3.0052,242500
0,0,0,0,1,-122.41,37.66,40,1294,308.0,1177,301,3.6667,218800
0,0,0,0,1,-122.41,37.66,37,694,188.0,658,225,4.6103,237500
0,0,0,0,1,-122.41,37.66,44,431,195.0,682,212,3.2833,233300
0,0,0,0,1,-122.41,37.65,32,3436,868.0,2583,817,3.5039,232400
0,0,0,0,1,-122.42,37.66,26,3253,932.0,2246,855,2.6631,244000
0,0,0,0,1,-122.43,37.66,43,1769,387.0,1102,377,4.5493,281500
0,0,0,0,1,-122.42,37.65,39,4402,894.0,2941,887,3.8565,239800
0,0,0,0,1,-122.43,37.64,34,8400,1812.0,4101,1717,4.1033,301000
0,0,0,0,1,-122.43,37.64,42,4091,757.0,1861,771,4.207,272700
0,0,0,0,1,-122.45,37.64,19,6326,1025.0,3444,984,6.2498,353300
0,0,0,0,1,-122.46,37.64,26,2806,375.0,1617,396,5.3922,353700
0,0,0,0,1,-122.46,37.65,16,8676,1633.0,5130,1574,4.8096,262000
0,0,0,0,1,-122.46,37.64,17,3523,669.0,2150,666,4.5938,251200
0,0,0,0,1,-122.47,37.65,27,8103,1655.0,5023,1605,4.6452,236200
0,0,0,0,1,-122.53,37.66,25,7778,1493.0,4674,1451,5.4694,272400
0,0,0,0,1,-122.53,37.65,20,4582,1124.0,2325,1040,4.0556,275000
0,0,0,0,1,-122.48,37.65,39,3348,666.0,1817,668,4.2593,227400
0,0,0,0,1,-122.49,37.63,31,3109,621.0,1472,618,5.155,263900
0,0,0,0,1,-122.49,37.63,34,696,145.0,398,162,3.525,254100
0,0,0,0,1,-122.49,37.63,31,1256,328.0,785,297,3.2446,234600
0,0,0,0,1,-122.53,37.63,27,2589,658.0,1386,608,2.9087,228200
0,0,0,0,1,-122.48,37.64,7,120,21.0,50,27,12.5,281000
0,0,0,0,1,-122.47,37.61,34,4551,837.0,2208,834,5.4364,279300
0,0,0,0,1,-122.54,37.62,35,1481,277.0,747,254,4.4286,262100
0,0,0,0,1,-122.49,37.59,35,2683,475.0,1498,484,5.1282,262500
0,0,0,0,1,-122.5,37.59,36,1521,253.0,736,241,4.3542,237500
0,0,0,0,1,-122.5,37.6,35,2197,369.0,971,326,4.25,241700
0,0,0,0,1,-122.55,37.59,31,1331,245.0,598,225,4.1827,345500
0,0,0,0,1,-122.51,37.58,20,64,21.0,59,21,2.2375,450000
0,0,0,0,1,-122.49,37.6,33,3507,669.0,1697,660,4.0795,270600
0,0,0,0,1,-122.48,37.59,29,5889,959.0,2784,923,5.3991,273000
0,0,0,0,1,-122.48,37.57,34,4648,806.0,2282,814,4.5556,249000
0,0,0,0,1,-122.46,37.59,21,12902,2118.0,6160,2082,5.7653,325800
0,0,0,0,1,-122.46,37.63,22,6728,1382.0,3783,1310,5.0479,280400
0,0,0,0,1,-122.45,37.62,26,3507,512.0,1712,509,6.7206,344600
0,0,0,0,1,-122.45,37.63,28,4946,848.0,2683,824,5.748,302100
0,0,0,0,1,-122.44,37.63,35,5113,959.0,3004,964,4.7625,281300
0,0,0,0,1,-122.43,37.63,34,4135,687.0,2154,742,4.9732,342300
0,0,0,0,1,-122.43,37.61,21,10252,2595.0,4790,2428,4.1692,344500
0,0,0,0,1,-122.41,37.62,49,1464,302.0,636,259,4.25,284100
0,0,0,0,1,-122.41,37.61,46,2975,643.0,1479,577,3.8214,273600
0,0,0,0,1,-122.42,37.61,37,1866,300.0,822,305,4.7,341300
0,0,0,0,1,-122.42,37.62,39,1355,214.0,682,246,6.3443,324700
0,0,0,0,1,-122.42,37.62,40,1545,264.0,756,282,4.4643,308100
0,0,0,0,1,-122.42,37.61,17,1040,432.0,669,405,4.1513,137500
0,0,0,0,1,-122.42,37.63,46,1811,337.0,796,333,3.43,292900
0,0,0,0,1,-122.42,37.62,43,2367,409.0,1141,400,4.8295,319000
0,0,0,0,1,-122.42,37.62,36,1017,165.0,407,159,4.8,306800
0,0,0,0,1,-122.42,37.62,36,1538,256.0,671,247,4.4091,317900
0,0,0,0,1,-122.41,37.62,39,3119,758.0,1807,696,3.2216,242700
0,0,0,0,1,-122.4,37.62,32,3586,921.0,2249,911,3.1058,253000
0,0,0,0,1,-122.41,37.63,39,4220,1055.0,2720,1046,2.639,242500
0,0,0,0,1,-122.42,37.64,41,98,20.0,68,19,2.225,212500
0,0,0,0,1,-122.43,37.63,15,2748,997.0,1447,901,3.5214,144200
0,0,0,0,1,-122.42,37.63,46,66,11.0,30,12,2.375,275000
0,0,0,0,1,-122.41,37.63,37,1252,275.0,878,287,4.2262,228500
0,0,0,0,1,-122.41,37.63,35,865,226.0,602,217,3.0,229100
0,0,0,0,1,-122.4,37.62,44,1619,362.0,1064,335,4.0238,224200
0,0,0,0,1,-122.41,37.64,38,1204,268.0,921,247,4.4464,215400
0,0,0,0,1,-122.4,37.61,35,2084,549.0,1077,545,3.1628,318400
0,0,0,0,1,-122.38,37.6,33,2577,590.0,1867,566,3.3632,265100
0,0,0,0,1,-122.39,37.6,36,1770,499.0,1225,459,2.56,273100
0,0,0,0,1,-122.41,37.61,42,1602,262.0,705,255,5.7398,336400
0,0,0,0,1,-122.41,37.61,43,1934,303.0,847,300,4.7381,347400
0,0,0,0,1,-122.41,37.6,31,4424,834.0,1915,817,4.1364,412000
0,0,0,0,1,-122.42,37.6,34,3562,565.0,1542,563,5.8783,405100
0,0,0,0,1,-122.41,37.6,26,2754,402.0,1128,395,6.3719,466900
0,0,0,0,1,-122.41,37.59,34,3931,622.0,1717,621,6.2946,450000
0,0,0,0,1,-122.41,37.59,40,2401,383.0,894,356,5.6493,422400
0,0,0,0,1,-122.4,37.6,30,5351,1134.0,2558,1074,3.5817,369300
0,0,0,0,1,-122.4,37.6,52,1380,203.0,530,210,6.221,420300
0,0,0,0,1,-122.39,37.6,44,2304,384.0,986,379,4.652,387100
0,0,0,0,1,-122.4,37.59,22,2754,477.0,1163,479,6.2306,500001
0,0,0,0,1,-122.38,37.59,31,3052,844.0,1581,788,3.0744,457700
0,0,0,0,1,-122.38,37.59,44,2089,348.0,837,317,4.6628,459200
0,0,0,0,1,-122.39,37.58,36,6026,852.0,2314,892,7.8997,500001
0,0,0,0,1,-122.39,37.59,33,2064,299.0,813,303,6.0374,500001
0,0,0,0,1,-122.39,37.57,35,520,83.0,185,76,6.4865,450000
0,0,0,0,1,-122.37,37.6,26,15,3.0,11,3,5.048,350000
0,0,0,0,1,-122.37,37.59,39,4645,1196.0,2156,1113,3.4412,353800
0,0,0,0,1,-122.38,37.59,49,1657,266.0,613,270,5.7837,378100
0,0,0,0,1,-122.37,37.59,52,2272,403.0,963,376,5.7245,500000
0,0,0,0,1,-122.37,37.58,52,2188,361.0,917,357,4.4,500000
0,0,0,0,1,-122.38,37.58,52,1704,226.0,671,243,8.4704,500001
0,0,0,0,1,-122.38,37.58,52,2039,299.0,772,303,6.471,500001
0,0,0,0,1,-122.36,37.58,52,3084,595.0,1324,571,5.0756,374200
0,0,0,0,1,-122.36,37.58,37,3325,734.0,1468,692,4.0987,434000
0,0,0,0,1,-122.37,37.58,43,2506,432.0,967,428,4.7404,500001
0,0,0,0,1,-122.37,37.58,52,1900,290.0,665,276,4.5486,500001
0,0,0,0,1,-122.34,37.59,44,1395,269.0,736,288,5.6206,386400
0,0,0,0,1,-122.33,37.58,40,2362,468.0,992,425,4.7917,359900
0,0,0,0,1,-122.34,37.58,50,2784,743.0,1622,698,3.8413,372200
0,0,0,0,1,-122.35,37.58,52,2495,458.0,1081,471,4.0855,410800
0,0,0,0,1,-122.36,37.59,20,2638,854.0,1352,718,3.5125,350600
0,0,0,0,1,-122.35,37.58,30,5039,1564.0,2129,1536,3.3469,345000
0,0,0,0,1,-122.35,37.58,26,854,246.0,396,231,2.8393,375000
0,0,0,0,1,-122.34,37.57,39,2647,616.0,1254,555,4.2407,433800
0,0,0,0,1,-122.35,37.57,52,2059,345.0,800,308,4.97,500001
0,0,0,0,1,-122.37,37.58,34,2697,313.0,810,279,12.4291,500001
0,0,0,0,1,-122.36,37.57,35,1774,205.0,588,207,10.7339,500001
0,0,0,0,1,-122.36,37.56,32,4684,540.0,1512,511,15.0001,500001
0,0,0,0,1,-122.37,37.56,21,7189,874.0,2440,846,11.6833,500001
0,0,0,0,1,-122.34,37.56,39,3562,391.0,1139,391,12.6417,500001
0,0,0,0,1,-122.34,37.55,25,4470,518.0,1507,504,13.3913,500001
0,0,0,0,1,-122.36,37.54,23,6184,747.0,2165,700,10.1675,500001
0,0,0,0,1,-122.35,37.56,52,1659,191.0,519,201,14.4219,500001
0,0,0,0,1,-122.34,37.57,52,2635,408.0,967,374,7.0422,500001
0,0,0,0,1,-122.34,37.57,52,2547,373.0,876,359,8.2598,500001
0,0,0,0,1,-122.35,37.57,52,2170,269.0,784,274,10.4286,500001
0,0,0,0,1,-122.34,37.57,28,3751,949.0,1691,846,3.9728,300000
0,0,0,0,1,-122.33,37.57,43,2543,621.0,1301,606,3.1111,318400
0,0,0,0,1,-122.33,37.57,27,3085,876.0,1453,896,3.4333,290000
0,0,0,0,1,-122.33,37.58,27,5144,1481.0,2518,1447,3.4836,287900
0,0,0,0,1,-122.33,37.58,28,2784,736.0,1534,685,3.38,285400
0,0,0,1,0,-122.31,37.6,34,3225,726.0,1958,656,3.6811,273000
0,0,0,1,0,-122.31,37.58,44,1990,442.0,1141,424,3.9696,258300
0,0,0,0,1,-122.31,37.57,45,1165,236.0,845,251,4.1875,267300
0,0,0,0,1,-122.33,37.58,43,1772,422.0,1573,401,2.7474,233100
0,0,0,0,1,-122.32,37.57,42,2574,614.0,2377,588,3.2891,237900
0,0,0,0,1,-122.32,37.57,33,3384,819.0,2626,793,3.2285,234800
0,0,0,0,1,-122.32,37.57,52,499,148.0,318,145,2.9934,256300
0,0,0,0,1,-122.31,37.57,42,3157,676.0,1603,629,3.7422,292600
0,0,0,0,1,-122.32,37.56,44,537,173.0,355,194,2.8571,250000
0,0,0,0,1,-122.33,37.57,20,2126,643.0,1112,597,3.625,283300
0,0,0,0,1,-122.32,37.56,9,1150,287.0,377,243,3.8317,237500
0,0,0,0,1,-122.33,37.56,34,6394,1619.0,2400,1496,3.4902,500001
0,0,0,0,1,-122.32,37.56,49,2016,299.0,691,288,5.549,500001
0,0,0,0,1,-122.32,37.56,26,2339,704.0,1283,654,3.162,415000
0,0,0,0,1,-122.33,37.56,50,1975,245.0,644,251,10.0743,500001
0,0,0,0,1,-122.32,37.55,50,2501,433.0,1050,410,4.6406,500001
0,0,0,0,1,-122.33,37.55,51,2565,332.0,870,309,9.3694,500001
0,0,0,0,1,-122.34,37.55,44,2465,328.0,843,324,6.9533,500001
0,0,0,0,1,-122.31,37.56,52,2351,494.0,1126,482,3.9688,356900
0,0,0,0,1,-122.31,37.55,52,900,183.0,371,166,3.25,296400
0,0,0,0,1,-122.32,37.55,46,1437,266.0,607,263,4.8068,369700
0,0,0,0,1,-122.32,37.55,44,2151,411.0,849,370,4.4583,397100
0,0,0,0,1,-122.33,37.55,33,2199,312.0,827,319,6.1349,500001
0,0,0,0,1,-122.32,37.54,34,3661,692.0,1608,656,5.0774,407200
0,0,0,0,1,-122.34,37.53,27,3339,481.0,1354,458,7.3081,464600
0,0,0,0,1,-122.33,37.53,18,4493,760.0,1784,725,6.7042,413000
0,0,0,0,1,-122.35,37.53,27,2169,305.0,905,319,7.7743,453100
0,0,0,0,1,-122.34,37.52,34,3559,560.0,1747,550,6.6959,411200
0,0,0,0,1,-122.33,37.53,25,1729,383.0,769,352,4.0417,458500
0,0,0,0,1,-122.32,37.52,17,6645,1034.0,2557,1032,6.3892,480800
0,0,0,0,1,-122.3,37.53,37,1338,215.0,535,221,5.4351,376600
0,0,0,0,1,-122.3,37.53,40,1833,308.0,751,306,6.0,384200
0,0,0,0,1,-122.3,37.53,38,984,171.0,429,157,5.3261,376800
0,0,0,0,1,-122.31,37.52,35,1817,262.0,659,262,6.8336,457200
0,0,0,0,1,-122.31,37.53,39,1160,191.0,508,185,5.9539,379100
0,0,0,0,1,-122.3,37.54,39,4292,1097.0,1758,987,2.9405,340500
0,0,0,0,1,-122.3,37.53,43,1748,366.0,984,371,4.5116,337800
0,0,0,0,1,-122.29,37.53,41,839,190.0,419,215,5.012,368200
0,0,0,0,1,-122.31,37.54,45,1222,220.0,492,205,5.539,396900
0,0,0,0,1,-122.31,37.54,46,2444,397.0,952,402,4.75,388200
0,0,0,0,1,-122.31,37.53,41,1608,269.0,676,267,4.6125,361700
0,0,0,0,1,-122.32,37.53,39,2795,464.0,1183,443,5.779,387100
0,0,0,0,1,-122.31,37.55,27,3931,933.0,1877,851,3.9722,354100
0,0,0,0,1,-122.31,37.54,49,1340,281.0,660,284,4.163,393800
0,0,0,0,1,-122.31,37.54,38,1946,407.0,975,417,4.0726,385400
0,0,0,0,1,-122.31,37.54,42,1159,261.0,465,247,3.1842,352800
0,0,0,0,1,-122.3,37.55,35,3675,735.0,1930,715,3.9833,342800
0,0,0,0,1,-122.31,37.55,45,507,140.0,305,139,2.6159,272900
0,0,0,0,1,-122.31,37.56,45,1685,321.0,815,314,4.2955,309700
0,0,0,0,1,-122.31,37.56,36,1727,340.0,952,337,4.7917,316000
0,0,0,0,1,-122.31,37.56,45,1792,301.0,829,318,4.9013,330100
0,0,0,0,1,-122.31,37.56,40,1351,330.0,701,297,3.32,292900
0,0,0,0,1,-122.31,37.57,37,1437,305.0,979,331,4.0,273700
0,0,0,0,1,-122.31,37.57,31,2197,477.0,1193,394,4.6371,271100
0,0,0,1,0,-122.3,37.57,36,1973,352.0,1169,370,5.033,270900
0,0,0,0,1,-122.3,37.56,37,1962,367.0,1267,382,4.7344,271800
0,0,0,1,0,-122.3,37.57,36,2406,436.0,1189,403,4.7917,276100
0,0,0,1,0,-122.29,37.56,34,1693,281.0,846,291,5.3683,339400
0,0,0,0,1,-122.3,37.56,36,1379,228.0,750,227,5.5381,282000
0,0,0,1,0,-122.29,37.56,36,805,140.0,445,139,5.8221,289400
0,0,0,0,1,-122.3,37.56,35,1873,351.0,945,333,5.5184,274800
0,0,0,1,0,-122.29,37.56,12,6474,1467.0,2516,1390,5.0353,305800
0,0,0,1,0,-122.26,37.55,17,4576,814.0,1941,807,5.9572,443800
0,0,0,1,0,-122.26,37.55,17,1321,425.0,683,408,4.7045,500001
0,0,0,1,0,-122.27,37.55,16,4789,816.0,1840,763,6.7474,338200
0,0,0,1,0,-122.26,37.54,16,2118,333.0,770,318,7.2477,376000
0,0,0,1,0,-122.27,37.55,15,1958,282.0,811,284,8.1221,483300
0,0,0,1,0,-122.28,37.55,17,4199,629.0,2020,630,6.1228,375700
0,0,0,1,0,-122.27,37.56,17,3211,847.0,1553,812,4.9434,292100
0,0,0,1,0,-122.27,37.56,5,4921,1179.0,1810,1073,5.6936,322200
0,0,0,1,0,-122.26,37.54,13,1422,295.0,395,195,5.3247,327800
0,0,0,1,0,-122.26,37.54,5,3264,442.0,1607,453,9.1415,500001
0,0,0,1,0,-122.26,37.54,5,1649,388.0,779,376,6.9635,417300
0,0,0,1,0,-122.27,37.54,5,2140,420.0,990,394,6.035,438800
0,0,0,1,0,-122.27,37.54,16,3913,565.0,1752,557,7.3644,419700
0,0,0,1,0,-122.27,37.54,15,2126,310.0,905,306,8.9083,500001
0,0,0,1,0,-122.26,37.56,23,7283,1342.0,3399,1298,5.6683,391000
0,0,0,1,0,-122.26,37.57,23,7995,1254.0,3484,1198,6.5948,404000
0,0,0,1,0,-122.25,37.56,19,7976,1406.0,3437,1338,5.6396,430300
0,0,0,0,1,-122.29,37.55,27,3789,874.0,2243,866,4.39,270100
0,0,0,0,1,-122.28,37.54,24,5114,1357.0,3169,1268,3.9699,293200
0,0,0,0,1,-122.29,37.54,43,2268,438.0,1151,449,4.9091,293200
0,0,0,0,1,-122.28,37.54,37,991,180.0,463,177,5.1701,294200
0,0,0,0,1,-122.29,37.54,39,1459,285.0,761,291,5.0081,298100
0,0,0,0,1,-122.29,37.54,41,1743,349.0,811,349,4.9464,282400
0,0,0,0,1,-122.29,37.53,35,2043,511.0,1089,504,3.0278,310600
0,0,0,0,1,-122.28,37.53,15,5417,1199.0,2593,1098,4.8047,438000
0,0,0,0,1,-122.28,37.53,34,1980,385.0,970,391,5.1207,310900
0,0,0,0,1,-122.27,37.53,43,1145,230.0,586,254,3.5,267400
0,0,0,0,1,-122.28,37.53,25,3710,1015.0,2068,958,3.5445,286700
0,0,0,0,1,-122.29,37.52,33,4104,751.0,1837,771,5.3506,388100
0,0,0,0,1,-122.28,37.52,27,2958,655.0,1285,577,4.0801,397800
0,0,0,0,1,-122.28,37.52,29,1526,355.0,724,315,4.0313,435200
0,0,0,0,1,-122.28,37.52,38,2197,357.0,1228,373,5.4719,397900
0,0,0,0,1,-122.29,37.52,38,3767,603.0,1455,615,6.8787,386800
